,open,high,low,close,volume
2023-12-19 04:00:00-05:00,407.22,407.46,407.0,407.33,0
2023-12-19 05:00:00-05:00,407.3,407.44,407.24,407.35,0
2023-12-19 06:00:00-05:00,407.35,407.62,407.23,407.62,0
2023-12-19 07:00:00-05:00,407.64,408.69,407.48,407.77,0
2023-12-19 08:00:00-05:00,407.71,408.3404,406.71,407.89,0
2023-12-19 09:00:00-05:00,407.86,407.88,405.225,407.7,0
2023-12-19 09:30:00-05:00,407.5400085449219,408.57000732421875,407.3450012207031,408.45001220703125,7745355
2023-12-19 10:30:00-05:00,408.44000244140625,408.94000244140625,407.80999755859375,408.6000061035156,4801654
2023-12-19 11:30:00-05:00,408.6099853515625,408.8988037109375,407.8399963378906,408.2699890136719,5058988
2023-12-19 12:30:00-05:00,408.260009765625,408.71990966796875,407.8299865722656,408.42498779296875,2676980
2023-12-19 13:30:00-05:00,408.44000244140625,408.8800048828125,408.19000244140625,408.7900085449219,3843776
2023-12-19 14:30:00-05:00,408.7900085449219,408.8399963378906,408.29998779296875,408.6000061035156,3868200
2023-12-19 15:30:00-05:00,408.5899963378906,409.2799987792969,408.3900146484375,409.1600036621094,4965096
2023-12-19 16:00:00-05:00,409.15,409.34,408.4,409.25,0
2023-12-19 17:00:00-05:00,409.23,409.4,404.95212,409.2305,0
2023-12-19 18:00:00-05:00,409.23,409.44,409.12,409.31,0
2023-12-20 04:00:00-05:00,409.36,409.36,407.86,407.95,0
2023-12-20 05:00:00-05:00,407.97,408.3,407.82,408.05,0
2023-12-20 06:00:00-05:00,408.03,408.26,407.97,408.1,0
2023-12-20 07:00:00-05:00,408.13,408.4,407.86,408.33,0
2023-12-20 08:00:00-05:00,408.31,409.87,407.8996,408.21,0
2023-12-20 09:00:00-05:00,408.21,409.16,408.08,408.23,0
2023-12-20 09:30:00-05:00,408.3500061035156,410.0,407.9700012207031,409.9599914550781,7201346
2023-12-20 10:30:00-05:00,409.95001220703125,410.46990966796875,409.44000244140625,409.68798828125,5315816
2023-12-20 11:30:00-05:00,409.69000244140625,410.0299987792969,409.3800964355469,409.739990234375,2599856
2023-12-20 12:30:00-05:00,409.739990234375,410.25,409.2300109863281,410.08599853515625,2874630
2023-12-20 13:30:00-05:00,410.0899963378906,410.2239990234375,408.8900146484375,408.9233093261719,4276664
2023-12-20 14:30:00-05:00,408.92999267578125,408.95001220703125,403.5799865722656,403.70001220703125,17229129
2023-12-20 15:30:00-05:00,403.76080322265625,404.7300109863281,402.8999938964844,402.9700012207031,10303747
2023-12-20 16:00:00-05:00,402.97,409.1969,402.875,403.72,0
2023-12-20 17:00:00-05:00,403.71,425.145,331.6086,403.52,0
2023-12-20 18:00:00-05:00,403.61,404.17,402.93,404.1216,0
2023-12-21 04:00:00-05:00,405.01,406.3,405.0,406.21,0
2023-12-21 05:00:00-05:00,406.21,406.32,405.69,405.77,0
2023-12-21 06:00:00-05:00,405.77,406.07,405.56,405.83,0
2023-12-21 07:00:00-05:00,405.83,406.24,405.7,406.21,0
2023-12-21 08:00:00-05:00,406.24,406.3,405.01,405.9,0
2023-12-21 09:00:00-05:00,405.84,408.2,403.08,407.32,0
2023-12-21 09:30:00-05:00,407.05999755859375,407.9200134277344,405.1400146484375,405.9750061035156,12115785
2023-12-21 10:30:00-05:00,405.989990234375,406.8299865722656,405.54998779296875,406.45001220703125,4873023
2023-12-21 11:30:00-05:00,406.4494934082031,407.0050048828125,404.8299865722656,405.07000732421875,5947653
2023-12-21 12:30:00-05:00,405.1000061035156,405.8399963378906,404.4700012207031,405.69000244140625,4056140
2023-12-21 13:30:00-05:00,405.697998046875,406.3599853515625,405.29998779296875,406.05999755859375,3770702
2023-12-21 14:30:00-05:00,406.05120849609375,407.510009765625,405.75,407.489990234375,4434637
2023-12-21 15:30:00-05:00,407.4800109863281,408.1400146484375,407.239990234375,407.7900085449219,6865806
2023-12-21 16:00:00-05:00,407.78,407.89,402.9222,407.74,0
2023-12-21 17:00:00-05:00,407.78,412.304,407.7,407.91,0
2023-12-21 18:00:00-05:00,407.85,407.9,407.351,407.55,0
2023-12-22 04:00:00-05:00,406.66,407.11,406.59,406.95,0
2023-12-22 05:00:00-05:00,407.02,407.16,406.89,407.08,0
2023-12-22 06:00:00-05:00,407.11,407.5,407.0,407.37,0
2023-12-22 07:00:00-05:00,407.38,407.87,407.27,407.8,0
2023-12-22 08:00:00-05:00,407.79,408.23,406.43,408.2,0
2023-12-22 09:00:00-05:00,408.15,409.35,406.055,409.03,0
2023-12-22 09:30:00-05:00,409.0,409.9700012207031,408.7699890136719,409.6000061035156,7495378
2023-12-22 10:30:00-05:00,409.6099853515625,409.7959899902344,408.239990234375,408.95001220703125,4000589
2023-12-22 11:30:00-05:00,408.95001220703125,409.29998779296875,408.2200012207031,408.7099914550781,2876255
2023-12-22 12:30:00-05:00,408.739990234375,409.4299011230469,408.5249938964844,409.3086853027344,1689691
2023-12-22 13:30:00-05:00,409.30999755859375,409.4649963378906,406.80999755859375,406.93499755859375,4163866
2023-12-22 14:30:00-05:00,406.9599914550781,408.7900085449219,406.47869873046875,408.7049865722656,5658509
2023-12-22 15:30:00-05:00,408.7149963378906,408.7300109863281,407.92999267578125,408.44000244140625,3977856
2023-12-22 16:00:00-05:00,408.44,408.61,407.8672,408.01,0
2023-12-22 17:00:00-05:00,408.01,408.85364,407.8,407.97,0
2023-12-22 18:00:00-05:00,407.985,408.38,407.98,408.02,0
2023-12-26 04:00:00-05:00,409.01,409.6,409.01,409.23,0
2023-12-26 05:00:00-05:00,409.23,409.43,409.19,409.23,0
2023-12-26 06:00:00-05:00,409.25,409.45,409.11,409.29,0
2023-12-26 07:00:00-05:00,409.27,409.4,408.66,408.99,0
2023-12-26 08:00:00-05:00,409.0,409.9,408.7,409.24,0
2023-12-26 09:00:00-05:00,409.24,409.32,408.38,409.3,0
2023-12-26 09:30:00-05:00,409.25,410.32000732421875,409.1499938964844,410.010009765625,4601366
2023-12-26 10:30:00-05:00,410.0299987792969,410.4150085449219,409.5299987792969,409.864990234375,3203505
2023-12-26 11:30:00-05:00,409.8599853515625,410.2919921875,409.8599853515625,410.0159912109375,1485259
2023-12-26 12:30:00-05:00,410.0150146484375,410.45001220703125,409.8200988769531,410.32000732421875,1568743
2023-12-26 13:30:00-05:00,410.3299865722656,410.45001220703125,410.0150146484375,410.385009765625,1449104
2023-12-26 14:30:00-05:00,410.3900146484375,411.5400085449219,410.3500061035156,411.29998779296875,2781571
2023-12-26 15:30:00-05:00,411.32000732421875,411.55999755859375,410.5686950683594,410.864990234375,4480257
2023-12-26 16:00:00-05:00,410.865,411.04,395.56,411.01,0
2023-12-26 17:00:00-05:00,411.0,427.095,404.532,411.09,0
2023-12-26 18:00:00-05:00,411.08,411.33,410.95,411.03,0
2023-12-27 04:00:00-05:00,410.75,411.13,410.73,410.81,0
2023-12-27 05:00:00-05:00,410.75,410.9,410.64,410.81,0
2023-12-27 06:00:00-05:00,410.81,410.94,410.72,410.92,0
2023-12-27 07:00:00-05:00,410.92,410.92,410.59,410.77,0
2023-12-27 08:00:00-05:00,410.73,411.29,410.59,411.22,0
2023-12-27 09:00:00-05:00,411.25,411.3,410.66415,411.16,0
2023-12-27 09:30:00-05:00,410.95001220703125,411.7139892578125,410.0799865722656,410.67999267578125,5367963
2023-12-27 10:30:00-05:00,410.67999267578125,410.70001220703125,410.1499938964844,410.610107421875,3166822
2023-12-27 11:30:00-05:00,410.6300048828125,411.0799865722656,410.57000732421875,410.9200134277344,3711147
2023-12-27 12:30:00-05:00,410.9100036621094,411.7875061035156,410.3599853515625,411.3599853515625,5124905
2023-12-27 13:30:00-05:00,411.3699951171875,411.69000244140625,410.2250061035156,411.0899963378906,4789683
2023-12-27 14:30:00-05:00,411.0899963378906,411.1099853515625,410.4200134277344,410.80999755859375,4654253
2023-12-27 15:30:00-05:00,410.79998779296875,411.5199890136719,410.5799865722656,411.5,3919204
2023-12-27 16:00:00-05:00,411.49,411.85,409.26,411.8,0
2023-12-27 17:00:00-05:00,411.79,438.73557,411.5,411.72,0
2023-12-27 18:00:00-05:00,411.72,411.74,411.5,411.6,0
2023-12-28 04:00:00-05:00,412.55,412.84,411.98,412.81,0
2023-12-28 05:00:00-05:00,412.82,412.87,412.61,412.79,0
2023-12-28 06:00:00-05:00,412.79,412.85,412.62,412.72,0
2023-12-28 07:00:00-05:00,412.71,412.95,412.61,412.95,0
2023-12-28 08:00:00-05:00,412.94,412.99,412.0,412.895,0
2023-12-28 09:00:00-05:00,412.92,413.11,411.5,412.5302,0
2023-12-28 09:30:00-05:00,412.6700134277344,412.9200134277344,411.5400085449219,412.1600036621094,4488323
2023-12-28 10:30:00-05:00,412.1700134277344,412.5450134277344,411.5799865722656,411.79998779296875,3742878
2023-12-28 11:30:00-05:00,411.80999755859375,412.05999755859375,411.6318054199219,411.9200134277344,1931855
2023-12-28 12:30:00-05:00,411.9150085449219,412.26910400390625,411.2900085449219,411.9010009765625,4607611
2023-12-28 13:30:00-05:00,411.8900146484375,412.34991455078125,411.70001220703125,412.0559997558594,1918015
2023-12-28 14:30:00-05:00,412.0400085449219,412.19000244140625,411.20001220703125,411.4649963378906,3955280
2023-12-28 15:30:00-05:00,411.4649963378906,411.8399963378906,410.94000244140625,411.2099914550781,3866996
2023-12-28 16:00:00-05:00,411.22,411.94,411.0994,411.215,0
2023-12-28 17:00:00-05:00,411.21,424.84778,411.1,411.165,0
2023-12-28 18:00:00-05:00,411.17,411.5,411.08,411.43,0
2023-12-29 04:00:00-05:00,411.54,412.07,411.54,412.0,0
2023-12-29 05:00:00-05:00,412.0,412.07,411.63,411.69,0
2023-12-29 06:00:00-05:00,411.69,411.89,411.65,411.76,0
2023-12-29 07:00:00-05:00,411.76,412.05,411.321,411.44,0
2023-12-29 08:00:00-05:00,411.47,412.23,410.795,411.16,0
2023-12-29 09:00:00-05:00,411.14,411.38,411.1,411.3,0
2023-12-29 09:30:00-05:00,411.2799987792969,411.6400146484375,410.8999938964844,411.30499267578125,4799533
2023-12-29 10:30:00-05:00,411.30999755859375,411.32501220703125,407.6300048828125,407.69500732421875,7283645
2023-12-29 11:30:00-05:00,407.70001220703125,408.8900146484375,407.5799865722656,407.9100036621094,5120944
2023-12-29 12:30:00-05:00,407.8999938964844,409.5899963378906,407.8699951171875,408.989990234375,4306234
2023-12-29 13:30:00-05:00,409.0,409.9150085449219,408.9599914550781,409.44000244140625,2909905
2023-12-29 14:30:00-05:00,409.4599914550781,410.2300109863281,409.3900146484375,409.875,5679724
2023-12-29 15:30:00-05:00,409.8699951171875,409.8999938964844,408.7200012207031,409.4599914550781,7135968
2023-12-29 16:00:00-05:00,409.47,410.5,408.975,409.17,0
2023-12-29 17:00:00-05:00,409.17,429.41333,398.22305,409.37,0
2023-12-29 18:00:00-05:00,409.44,411.24,409.18,409.18,0
2024-01-02 04:00:00-05:00,409.52,409.84,409.14,409.3,0
2024-01-02 05:00:00-05:00,409.3,409.3,408.78,408.82,0
2024-01-02 06:00:00-05:00,408.81,409.1,406.2,406.26,0
2024-01-02 07:00:00-05:00,406.23,406.34,405.5,405.82,0
2024-01-02 08:00:00-05:00,405.81,410.09,404.8,405.05,0
2024-01-02 09:00:00-05:00,405.04,409.52,404.925,405.83,0
2024-01-02 09:30:00-05:00,406.0,406.0899963378906,402.4800109863281,402.6401062011719,15887112
2024-01-02 10:30:00-05:00,402.6400146484375,403.5799865722656,401.7408142089844,403.55999755859375,8112151
2024-01-02 11:30:00-05:00,403.54998779296875,404.17999267578125,403.3714904785156,403.5199890136719,4230627
2024-01-02 12:30:00-05:00,403.5199890136719,404.16009521484375,402.17999267578125,402.8599853515625,3931431
2024-01-02 13:30:00-05:00,402.8599853515625,403.0799865722656,401.3299865722656,402.0799865722656,4997496
2024-01-02 14:30:00-05:00,402.0799865722656,402.2699890136719,400.239990234375,400.7699890136719,9301257
2024-01-02 15:30:00-05:00,400.7699890136719,402.69000244140625,400.5487976074219,402.57000732421875,6981534
2024-01-02 16:00:00-05:00,402.57,409.3654,402.41,402.79,0
2024-01-02 17:00:00-05:00,402.79,404.74072,388.405,402.92,0
2024-01-02 18:00:00-05:00,402.9,402.91,402.48,402.63,0
2024-01-03 04:00:00-05:00,401.48,402.43,401.17,401.51,0
2024-01-03 05:00:00-05:00,401.51,401.51,400.59,400.98,0
2024-01-03 06:00:00-05:00,400.96,401.45,400.75,400.76,0
2024-01-03 07:00:00-05:00,400.8,400.95,400.0,400.13,0
2024-01-03 08:00:00-05:00,400.1,402.76,399.66,400.65,0
2024-01-03 09:00:00-05:00,400.65,403.855,399.51,399.69,0
2024-01-03 09:30:00-05:00,399.92999267578125,401.0,398.7099914550781,399.25,13933652
2024-01-03 10:30:00-05:00,399.25,400.17999267578125,398.3999938964844,399.5199890136719,7036619
2024-01-03 11:30:00-05:00,399.510009765625,399.7799987792969,398.5299987792969,399.260009765625,4554622
2024-01-03 12:30:00-05:00,399.25,400.2200012207031,399.09991455078125,399.4849853515625,3371900
2024-01-03 13:30:00-05:00,399.4800109863281,400.44000244140625,398.0799865722656,400.17999267578125,5481937
2024-01-03 14:30:00-05:00,400.20001220703125,400.42498779296875,398.4700012207031,398.7799987792969,5653001
2024-01-03 15:30:00-05:00,398.7749938964844,399.2799987792969,397.8900146484375,398.3349914550781,5168553
2024-01-03 16:00:00-05:00,398.335,398.38,398.01,398.36,0
2024-01-03 17:00:00-05:00,398.37,424.92126,398.31,398.5,0
2024-01-03 18:00:00-05:00,398.5,398.89,398.45,398.53,0
2024-01-04 04:00:00-05:00,398.89,399.46,398.55,399.34,0
2024-01-04 05:00:00-05:00,399.4,399.51,399.05,399.25,0
2024-01-04 06:00:00-05:00,399.22,399.33,398.82,399.28,0
2024-01-04 07:00:00-05:00,399.25,399.25,397.69,398.19,0
2024-01-04 08:00:00-05:00,398.21,399.66,397.21,397.62,0
2024-01-04 09:00:00-05:00,397.53,400.715,396.4,396.78,0
2024-01-04 09:30:00-05:00,396.44000244140625,398.368896484375,396.19281005859375,397.760009765625,10907686
2024-01-04 10:30:00-05:00,397.75,399.5899963378906,397.6400146484375,399.1499938964844,5280810
2024-01-04 11:30:00-05:00,399.1600036621094,399.3599853515625,397.6400146484375,398.1700134277344,4507838
2024-01-04 12:30:00-05:00,398.19000244140625,398.2099914550781,397.1700134277344,398.0,3393763
2024-01-04 13:30:00-05:00,398.010009765625,398.30999755859375,397.04998779296875,397.1000061035156,2981179
2024-01-04 14:30:00-05:00,397.0899963378906,397.885009765625,396.7900085449219,397.2300109863281,4108152
2024-01-04 15:30:00-05:00,397.2550048828125,397.6050109863281,396.05999755859375,396.239990234375,5708028
2024-01-04 16:00:00-05:00,396.22,398.2958,396.09,396.4,0
2024-01-04 17:00:00-05:00,396.385,412.0875,396.15,396.415,0
2024-01-04 18:00:00-05:00,396.42,396.82,396.42,396.53,0
2024-01-05 04:00:00-05:00,395.86,395.86,395.06,395.62,0
2024-01-05 05:00:00-05:00,395.63,395.64,394.75,394.85,0
2024-01-05 06:00:00-05:00,394.84,395.13,394.6,394.71,0
2024-01-05 07:00:00-05:00,394.74,395.25,394.5,395.2,0
2024-01-05 08:00:00-05:00,395.17,396.35,394.52,395.41,0
2024-01-05 09:00:00-05:00,395.44,397.795,393.66,395.72,0
2024-01-05 09:30:00-05:00,396.45001220703125,399.010009765625,396.1600036621094,398.5899963378906,13845658
2024-01-05 10:30:00-05:00,398.6000061035156,399.55999755859375,398.09869384765625,398.1199035644531,6770251
2024-01-05 11:30:00-05:00,398.1300048828125,398.42999267578125,396.45001220703125,396.639892578125,4780680
2024-01-05 12:30:00-05:00,396.6000061035156,397.25,396.0199890136719,396.989990234375,3779653
2024-01-05 13:30:00-05:00,396.9800109863281,397.8800048828125,396.93499755859375,397.1300048828125,4032515
2024-01-05 14:30:00-05:00,397.1000061035156,397.3900146484375,395.3399963378906,395.7200012207031,4692590
2024-01-05 15:30:00-05:00,395.6932067871094,396.989990234375,395.3599853515625,396.7699890136719,5222890
2024-01-05 16:00:00-05:00,396.78,396.9,394.9125,396.81,0
2024-01-05 17:00:00-05:00,396.81,408.63916,396.72,396.96,0
2024-01-05 18:00:00-05:00,396.96,396.96,396.7,396.89,0
2024-01-08 04:00:00-05:00,395.91,396.66,395.33,395.33,0
2024-01-08 05:00:00-05:00,395.36,396.18,394.8,396.12,0
2024-01-08 06:00:00-05:00,396.13,396.42,395.55,396.25,0
2024-01-08 07:00:00-05:00,396.26,397.16,396.21,397.03,0
2024-01-08 08:00:00-05:00,397.06,397.68,394.9204,397.5,0
2024-01-08 09:00:00-05:00,397.51,397.65,396.75,397.58,0
2024-01-08 09:30:00-05:00,398.1300048828125,401.18548583984375,398.1000061035156,401.1000061035156,9845692
2024-01-08 10:30:00-05:00,401.1099853515625,401.8500061035156,401.0799865722656,401.2799987792969,3944892
2024-01-08 11:30:00-05:00,401.2799987792969,402.4200134277344,401.260009765625,402.1449890136719,3861271
2024-01-08 12:30:00-05:00,402.1499938964844,403.0299987792969,402.0899963378906,402.8349914550781,2886160
2024-01-08 13:30:00-05:00,402.8450012207031,403.95001220703125,402.7900085449219,403.8699951171875,4032989
2024-01-08 14:30:00-05:00,403.8800048828125,404.7799987792969,403.8800048828125,404.42999267578125,4956455
2024-01-08 15:30:00-05:00,404.43499755859375,405.239990234375,404.3399963378906,405.0,8251069
2024-01-08 16:00:00-05:00,405.0,405.135,396.7689,404.68,0
2024-01-08 17:00:00-05:00,404.68,426.87,404.65,404.8,0
2024-01-08 18:00:00-05:00,404.74,404.77,404.5,404.64,0
2024-01-09 04:00:00-05:00,404.87,404.87,403.1,403.4,0
2024-01-09 05:00:00-05:00,403.43,403.74,403.25,403.5,0
2024-01-09 06:00:00-05:00,403.4,403.54,402.86,402.86,0
2024-01-09 07:00:00-05:00,402.9,403.05,402.28,402.8,0
2024-01-09 08:00:00-05:00,402.77,405.253,402.35,402.67,0
2024-01-09 09:00:00-05:00,402.67,404.95,401.63,402.16,0
2024-01-09 09:30:00-05:00,401.9100036621094,403.7699890136719,401.7099914550781,403.30999755859375,13737477
2024-01-09 10:30:00-05:00,403.30999755859375,404.739990234375,402.92999267578125,404.5675048828125,4982033
2024-01-09 11:30:00-05:00,404.5799865722656,405.98968505859375,404.42999267578125,405.68121337890625,3915370
2024-01-09 12:30:00-05:00,405.69000244140625,406.69000244140625,405.3900146484375,405.77130126953125,3090184
2024-01-09 13:30:00-05:00,405.7699890136719,406.3900146484375,405.010009765625,405.42999267578125,3641420
2024-01-09 14:30:00-05:00,405.44000244140625,406.04998779296875,405.04998779296875,405.6600036621094,3165628
2024-01-09 15:30:00-05:00,405.6499938964844,406.0,404.5299987792969,405.7900085449219,4996667
2024-01-09 16:00:00-05:00,405.79,405.93,404.918,405.76,0
2024-01-09 17:00:00-05:00,405.8,416.61334,404.31964,405.66,0
2024-01-09 18:00:00-05:00,405.62,405.95,405.42,405.92,0
2024-01-10 04:00:00-05:00,406.47,407.5,406.14,407.4,0
2024-01-10 05:00:00-05:00,407.41,407.64,406.88,407.06,0
2024-01-10 06:00:00-05:00,406.97,407.15,406.58,406.6,0
2024-01-10 07:00:00-05:00,406.58,406.7,405.97,406.62,0
2024-01-10 08:00:00-05:00,406.6,407.6096,405.27,406.04,0
2024-01-10 09:00:00-05:00,406.03,406.03,405.34,405.7503,0
2024-01-10 09:30:00-05:00,406.07000732421875,406.8999938964844,405.1700134277344,406.5199890136719,8222678
2024-01-10 10:30:00-05:00,406.5249938964844,407.4584045410156,406.4150085449219,406.7049865722656,4191838
2024-01-10 11:30:00-05:00,406.739990234375,407.3999938964844,406.5,407.2900085449219,2280542
2024-01-10 12:30:00-05:00,407.2900085449219,408.2900085449219,407.20001220703125,407.6300048828125,3025990
2024-01-10 13:30:00-05:00,407.6400146484375,409.0899963378906,407.5907897949219,408.7499084472656,5004816
2024-01-10 14:30:00-05:00,408.760009765625,409.5150146484375,408.05999755859375,408.44500732421875,4575351
2024-01-10 15:30:00-05:00,408.4700012207031,408.7699890136719,407.3500061035156,408.5400085449219,4549581
2024-01-10 16:00:00-05:00,408.53,408.93,405.8402,408.89,0
2024-01-10 17:00:00-05:00,408.9,420.60223,408.5,408.89,0
2024-01-10 18:00:00-05:00,408.85,409.16,408.63,408.99,0
2024-01-11 04:00:00-05:00,410.64,411.2,410.14,410.52,0
2024-01-11 05:00:00-05:00,410.53,410.53,410.02,410.25,0
2024-01-11 06:00:00-05:00,410.28,410.72,410.09,410.48,0
2024-01-11 07:00:00-05:00,410.45,410.6,410.15,410.44,0
2024-01-11 08:00:00-05:00,410.38,411.3,408.194,410.84,0
2024-01-11 09:00:00-05:00,410.96,411.45,407.6,408.81,0
2024-01-11 09:30:00-05:00,409.7900085449219,411.2004089355469,405.9599914550781,407.57000732421875,15264001
2024-01-11 10:30:00-05:00,407.5690002441406,408.4100036621094,404.79998779296875,405.2699890136719,7397314
2024-01-11 11:30:00-05:00,405.2699890136719,405.8349914550781,404.24200439453125,405.010009765625,7474705
2024-01-11 12:30:00-05:00,405.0150146484375,407.7300109863281,405.0150146484375,407.42999267578125,5197260
2024-01-11 13:30:00-05:00,407.45001220703125,409.0,407.3500061035156,408.8999938964844,4371059
2024-01-11 14:30:00-05:00,408.8999938964844,409.7799987792969,408.3800048828125,408.8900146484375,4273783
2024-01-11 15:30:00-05:00,408.8999938964844,409.5799865722656,408.4700012207031,409.3399963378906,4711104
2024-01-11 16:00:00-05:00,409.34,409.43,409.14,409.2,0
2024-01-11 17:00:00-05:00,409.19,424.84778,409.0,409.04,0
2024-01-11 18:00:00-05:00,409.05,409.31,408.8,409.02,0
2024-01-12 04:00:00-05:00,409.31,409.67,408.77,409.12,0
2024-01-12 05:00:00-05:00,409.09,409.4,408.37,408.88,0
2024-01-12 06:00:00-05:00,408.85,408.89,408.0,408.27,0
2024-01-12 07:00:00-05:00,408.27,408.31,406.91,408.0,0
2024-01-12 08:00:00-05:00,408.03,409.6304,407.38,407.95,0
2024-01-12 09:00:00-05:00,408.04,410.425,408.04,409.55,0
2024-01-12 09:30:00-05:00,410.3999938964844,411.25,408.7099914550781,409.4200134277344,10770208
2024-01-12 10:30:00-05:00,409.46710205078125,410.1300048828125,408.1499938964844,409.79998779296875,5457986
2024-01-12 11:30:00-05:00,409.80999755859375,409.9549865722656,408.260009765625,408.8800048828125,3675120
2024-01-12 12:30:00-05:00,408.8999938964844,409.67999267578125,408.5799865722656,409.5,3205076
2024-01-12 13:30:00-05:00,409.5199890136719,410.0799865722656,409.29998779296875,409.58990478515625,2614383
2024-01-12 14:30:00-05:00,409.5899963378906,409.6000061035156,408.6099853515625,409.1300048828125,3465145
2024-01-12 15:30:00-05:00,409.1300048828125,409.75,409.05999755859375,409.55999755859375,5440310
2024-01-12 16:00:00-05:00,409.57,409.588,408.98,409.18,0
2024-01-12 17:00:00-05:00,409.18,429.41333,398.2231,409.15,0
2024-01-12 18:00:00-05:00,409.1,409.25,408.9,409.05,0
2024-01-16 04:00:00-05:00,406.42,407.38,406.42,406.52,0
2024-01-16 05:00:00-05:00,406.53,406.99,406.28,406.3,0
2024-01-16 06:00:00-05:00,406.28,406.94,406.14,406.93,0
2024-01-16 07:00:00-05:00,406.92,407.84,406.8,407.77,0
2024-01-16 08:00:00-05:00,407.78,409.57,405.86,407.52,0
2024-01-16 09:00:00-05:00,407.54,409.56,407.44,407.83,0
2024-01-16 09:30:00-05:00,408.30999755859375,410.3800048828125,406.8299865722656,410.1099853515625,12620883
2024-01-16 10:30:00-05:00,410.1199951171875,411.1199951171875,408.7699890136719,410.17999267578125,8309943
2024-01-16 11:30:00-05:00,410.2099914550781,410.739990234375,408.2200012207031,408.3599853515625,4921132
2024-01-16 12:30:00-05:00,408.3599853515625,409.0799865722656,407.7300109863281,408.8599853515625,4338051
2024-01-16 13:30:00-05:00,408.8699951171875,409.08990478515625,407.0199890136719,407.69000244140625,4745049
2024-01-16 14:30:00-05:00,407.69000244140625,408.989990234375,407.45001220703125,408.5799865722656,3104576
2024-01-16 15:30:00-05:00,408.6000061035156,409.5799865722656,408.42999267578125,409.5299987792969,4359895
2024-01-16 16:00:00-05:00,409.53,409.86,408.75,409.78,0
2024-01-16 17:00:00-05:00,409.8,409.84,388.40112,409.71,0
2024-01-16 18:00:00-05:00,409.69,409.82,409.52,409.795,0
2024-01-17 04:00:00-05:00,407.36,407.4,406.02,406.62,0
2024-01-17 05:00:00-05:00,406.77,407.52,406.71,407.15,0
2024-01-17 06:00:00-05:00,407.16,407.44,406.84,407.24,0
2024-01-17 07:00:00-05:00,407.22,408.16,407.2,408.01,0
2024-01-17 08:00:00-05:00,408.03,409.213,406.05,407.2,0
2024-01-17 09:00:00-05:00,407.23,409.52,405.72,406.49,0
2024-01-17 09:30:00-05:00,406.1300048828125,406.2395935058594,402.9200134277344,404.4100036621094,16520341
2024-01-17 10:30:00-05:00,404.3999938964844,406.2677917480469,403.8599853515625,406.0199890136719,7749273
2024-01-17 11:30:00-05:00,405.9800109863281,406.56500244140625,405.139892578125,405.30999755859375,5858313
2024-01-17 12:30:00-05:00,405.32989501953125,406.1700134277344,404.5199890136719,404.7950134277344,4955845
2024-01-17 13:30:00-05:00,404.7900085449219,405.7200012207031,403.9800109863281,405.6099853515625,5256470
2024-01-17 14:30:00-05:00,405.6000061035156,406.5849914550781,405.489990234375,405.6600036621094,5829212
2024-01-17 15:30:00-05:00,405.6600036621094,407.5849914550781,405.6098937988281,407.20001220703125,5561799
2024-01-17 16:00:00-05:00,407.2,407.3,406.86,406.99,0
2024-01-17 17:00:00-05:00,407.0,424.9211,406.85,406.92,0
2024-01-17 18:00:00-05:00,406.89,407.0,406.38,406.83,0
2024-01-18 04:00:00-05:00,407.24,408.68,407.24,408.57,0
2024-01-18 05:00:00-05:00,408.63,409.0,408.35,408.66,0
2024-01-18 06:00:00-05:00,408.65,409.82,408.53,409.8,0
2024-01-18 07:00:00-05:00,409.71,410.8,409.71,410.59,0
2024-01-18 08:00:00-05:00,410.62,411.18,406.77,410.98,0
2024-01-18 09:00:00-05:00,410.98,411.63,407.21,411.03,0
2024-01-18 09:30:00-05:00,410.5199890136719,411.8599853515625,410.2200012207031,411.3299865722656,13661491
2024-01-18 10:30:00-05:00,411.3500061035156,412.6600036621094,410.7300109863281,412.590087890625,8509272
2024-01-18 11:30:00-05:00,412.6000061035156,412.98809814453125,410.3399963378906,411.15008544921875,8508750
2024-01-18 12:30:00-05:00,411.1600036621094,411.19000244140625,409.16009521484375,409.4800109863281,6314359
2024-01-18 13:30:00-05:00,409.4700012207031,412.8299865722656,409.4599914550781,412.7799987792969,5985533
2024-01-18 14:30:00-05:00,412.7699890136719,413.2799987792969,412.1099853515625,413.14111328125,8119453
2024-01-18 15:30:00-05:00,413.1400146484375,413.57501220703125,412.6199951171875,413.19000244140625,5682025
2024-01-18 16:00:00-05:00,413.17,413.51,412.087,413.38,0
2024-01-18 17:00:00-05:00,413.32,413.47,412.99,413.36,0
2024-01-18 18:00:00-05:00,413.33,414.22,413.17,414.13,0
2024-01-19 04:00:00-05:00,414.62,416.31,414.62,416.24,0
2024-01-19 05:00:00-05:00,416.23,416.23,415.49,415.9,0
2024-01-19 06:00:00-05:00,415.92,416.51,415.9,416.35,0
2024-01-19 07:00:00-05:00,416.35,416.71,415.82,415.95,0
2024-01-19 08:00:00-05:00,415.92,416.71,412.681,416.23,0
2024-01-19 09:00:00-05:00,416.22,416.48,412.99,415.66,0
2024-01-19 09:30:00-05:00,415.0400085449219,416.2099914550781,414.625,415.82000732421875,12644624
2024-01-19 10:30:00-05:00,415.80999755859375,417.1199951171875,415.2650146484375,416.7799987792969,9911867
2024-01-19 11:30:00-05:00,416.79998779296875,417.6499938964844,416.04998779296875,417.5119934082031,7605493
